Heart,Calories,Steps,Distance,Age,Gender,Weight,Height,Activity
83,6.289857598,59.4407204,48.30663005,31,M,190,5.8,1.Sedentary
84,5.932966507,59.4407204,48.30663005,31,M,190,5.8,1.Sedentary
86,7.718263896,59.4407204,48.30663005,31,M,190,5.8,1.Sedentary
87,6.219123751,59.4407204,48.30663005,31,M,190,5.8,1.Sedentary
89,4.237802839,46.41684932,37.72231483,31,M,190,5.8,1.Sedentary
90,1.118998568,0.937367243,0.674904415,31,M,190,5.8,1.Sedentary
88,0.456632734,4.747939381,3.418516354,31,M,190,5.8,1.Sedentary
85,0.12558188,4.747939381,3.418516354,31,M,190,5.8,1.Sedentary
82,0.363212237,4.747939381,3.418516354,31,M,190,5.8,1.Sedentary
80,0.776468853,4.747939381,3.418516354,31,M,190,5.8,1.Sedentary
81,2.649102289,76.57306481,63.57981164,31,M,190,5.8,1.Sedentary
82,3.382138984,86.45703166,73.1606017,31,M,190,5.8,2.Light
82,3.45881126,76.03069065,63.50206277,31,M,190,5.8,1.Sedentary
83,3.357416199,71.00115765,58.69897686,31,M,190,5.8,1.Sedentary
84,3.418431795,71.00115765,58.69897686,31,M,190,5.8,1.Sedentary
84,3.109191653,71.00115765,58.69897686,31,M,190,5.8,1.Sedentary
85,0.405639034,71.00115765,58.69897686,31,M,190,5.8,1.Sedentary
86,0.530407507,71.00115765,58.69897686,31,M,190,5.8,1.Sedentary
93,3.064654594,71.00115765,58.69897686,31,M,190,5.8,1.Sedentary
100,4.695574603,71.00115765,58.69897686,31,M,190,5.8,1.Sedentary
107,3.883541441,71.00115765,58.69897686,31,M,190,5.8,1.Sedentary
109,4.868646614,71.00115765,58.69897686,31,M,190,5.8,1.Sedentary
111,7.117674941,76.69439984,63.29201012,31,M,190,5.8,1.Sedentary
113,3.110791191,78.61975389,64.84529292,31,M,190,5.8,1.Sedentary
116,3.976539863,78.61975389,64.84529292,31,M,190,5.8,1.Sedentary
118,5.444361614,78.61975389,64.84529292,31,M,190,5.8,1.Sedentary
120,5.932631039,78.61975389,64.84529292,31,M,190,5.8,1.Sedentary
122,6.202018511,78.61975389,64.84529292,31,M,190,5.8,1.Sedentary
118,4.8577276,78.61975389,64.84529292,31,M,190,5.8,1.Sedentary
113,3.347058397,78.61975389,64.84529292,31,M,190,5.8,1.Sedentary
109,3.885633839,78.61975389,64.84529292,31,M,190,5.8,1.Sedentary
105,4.840488596,78.61975389,64.84529292,31,M,190,5.8,1.Sedentary
101,5.406453834,55.54488718,45.98863926,31,M,190,5.8,1.Sedentary
96,4.940937621,47.8448488,39.69621042,31,M,190,5.8,1.Sedentary
92,4.635149262,47.8448488,39.69621042,31,M,190,5.8,1.Sedentary
88,3.403248063,47.8448488,39.69621042,31,M,190,5.8,1.Sedentary
84,0.947153544,47.8448488,39.69621042,31,M,190,5.8,1.Sedentary
83,2.842486655,74.75932974,63.6284962,31,M,190,5.8,1.Sedentary
82,1.049806974,74.75932974,63.6284962,31,M,190,5.8,1.Sedentary
83,0.33979428,23.31590529,18.80282661,31,M,190,5.8,1.Sedentary
84,0.339748841,23.31590529,18.80282661,31,M,190,5.8,1.Sedentary
85,0.927216488,23.31590529,18.80282661,31,M,190,5.8,1.Sedentary
86,0.89696215,23.31590529,18.80282661,31,M,190,5.8,1.Sedentary
87,2.350080799,23.31590529,18.80282661,31,M,190,5.8,1.Sedentary
88,3.093167843,23.31590529,18.80282661,31,M,190,5.8,1.Sedentary
89,1.210661367,23.31590529,18.80282661,31,M,190,5.8,1.Sedentary
90,1.776639853,7.919206901,6.096175188,31,M,190,5.8,1.Sedentary
91,0.863547275,5.117137464,3.783671643,31,M,190,5.8,1.Sedentary
87,0.230472315,5.117137464,3.783671643,31,M,190,5.8,1.Sedentary
84,0.336772504,5.117137464,3.783671643,31,M,190,5.8,1.Sedentary
80,0.280529822,5.117137464,3.783671643,31,M,190,5.8,1.Sedentary
77,0.12715056,5.117137464,3.783671643,31,M,190,5.8,1.Sedentary
73,0.165077199,5.117137464,3.783671643,31,M,190,5.8,1.Sedentary
70,0.209349673,5.117137464,3.783671643,31,M,190,5.8,1.Sedentary
66,0.139788791,5.117137464,3.783671643,31,M,190,5.8,1.Sedentary
66,0.393618168,2.89184767,1.829896943,31,M,190,5.8,1.Sedentary
66,0.737010004,2.89184767,1.829896943,31,M,190,5.8,1.Sedentary
66,0.453919242,2.89184767,1.829896943,31,M,190,5.8,1.Sedentary
66,0.084955611,2.89184767,1.829896943,31,M,190,5.8,1.Sedentary
66,0.440781785,2.89184767,1.829896943,31,M,190,5.8,1.Sedentary
66,0.274595269,2.832454618,1.818125841,31,M,190,5.8,1.Sedentary
66,0.234554551,2.019330516,1.656972873,31,M,190,5.8,1.Sedentary
67,0.289142362,2.019330516,1.656972873,31,M,190,5.8,1.Sedentary
67,0.089961801,2.019330516,1.656972873,31,M,190,5.8,1.Sedentary
68,0.103846748,2.019330516,1.656972873,31,M,190,5.8,1.Sedentary
72,0.029153252,2.019330516,1.656972873,31,M,190,5.8,1.Sedentary
75,0.076982973,2.019330516,1.656972873,31,M,190,5.8,2.Light
72,0.306507871,2.019330516,1.656972873,31,M,190,5.8,1.Sedentary
68,0.107509156,2.019330516,1.656972873,31,M,190,5.8,1.Sedentary
65,0,2.186898481,1.768710409,31,M,190,5.8,1.Sedentary
62,0.079241603,3.105842908,2.381480191,31,M,190,5.8,1.Sedentary
58,0.196139864,3.105842908,2.381480191,31,M,190,5.8,1.Sedentary
55,0.54646452,3.105842908,2.381480191,31,M,190,5.8,1.Sedentary
58,0.205534708,3.105842908,2.381480191,31,M,190,5.8,1.Sedentary
61,0.094925427,3.105842908,2.381480191,31,M,190,5.8,1.Sedentary
63,0.082693879,3.105842908,2.381480191,31,M,190,5.8,1.Sedentary
66,0,3.105842908,2.381480191,31,M,190,5.8,1.Sedentary
69,0.214422655,3.105842908,2.381480191,31,M,190,5.8,1.Sedentary
70,0.041903589,3.105842908,2.381480191,31,M,190,5.8,1.Sedentary
72,0.148317621,3.057782212,2.378715162,31,M,190,5.8,1.Sedentary
73,0.065897487,2.82809671,2.365500891,31,M,190,5.8,1.Sedentary
74,0.057062764,2.82809671,2.365500891,31,M,190,5.8,1.Sedentary
75,0.167735438,2.82809671,2.365500891,31,M,190,5.8,1.Sedentary
77,0.361241051,2.82809671,2.365500891,31,M,190,5.8,1.Sedentary
78,0.340333378,2.82809671,2.365500891,31,M,190,5.8,1.Sedentary
78,0.279123116,2.82809671,2.365500891,31,M,190,5.8,1.Sedentary
77,0.172374642,2.82809671,2.365500891,31,M,190,5.8,1.Sedentary
76,0.097588259,2.82809671,2.365500891,31,M,190,5.8,1.Sedentary
76,0,2.82809671,2.365500891,31,M,190,5.8,1.Sedentary
76,0,5.319226412,3.890510494,31,M,190,5.8,1.Sedentary
75,0,11.97366116,7.964195171,31,M,190,5.8,1.Sedentary
72,0.415506236,11.97366116,7.964195171,31,M,190,5.8,1.Sedentary
71,0.464313599,11.97366116,7.964195171,31,M,190,5.8,2.Light
70,0.496268482,11.97366116,7.964195171,31,M,190,5.8,1.Sedentary
69,0.577052134,11.97366116,7.964195171,31,M,190,5.8,1.Sedentary
67,0.270910149,6.870228699,4.569683533,31,M,190,5.8,1.Sedentary
66,0.23342849,7.183278387,5.666541185,31,M,190,5.8,1.Sedentary
65,0.144220439,20.97014042,16.54233039,31,M,190,5.8,1.Sedentary
64,0.288454046,20.97014042,16.54233039,31,M,190,5.8,1.Sedentary
67,0.305847687,20.97014042,16.54233039,31,M,190,5.8,3.Moderate
70,0.339787459,20.97014042,16.54233039,31,M,190,5.8,1.Sedentary
72,0.314756201,20.97014042,16.54233039,31,M,190,5.8,3.Moderate
75,0.203487921,20.97014042,16.54233039,31,M,190,5.8,2.Light
77,0.220639378,20.97014042,16.54233039,31,M,190,5.8,1.Sedentary
80,2.260711329,20.97014042,16.54233039,31,M,190,5.8,2.Light
82,2.574797923,20.97014042,16.54233039,31,M,190,5.8,2.Light
85,2.357653364,16.32918341,12.51954363,31,M,190,5.8,1.Sedentary
87,1.765370594,8.627028469,5.843307074,31,M,190,5.8,1.Sedentary
86,0.426150577,8.627028469,5.843307074,31,M,190,5.8,1.Sedentary
85,0.340213315,8.627028469,5.843307074,31,M,190,5.8,2.Light
84,0.340190618,8.627028469,5.843307074,31,M,190,5.8,3.Moderate
82,0.418216036,8.627028469,5.843307074,31,M,190,5.8,1.Sedentary
81,0.521047139,8.627028469,5.843307074,31,M,190,5.8,1.Sedentary
80,0.340020756,8.627028469,5.843307074,31,M,190,5.8,2.Light
79,0.32309262,5.001354515,2.41465396,31,M,190,5.8,1.Sedentary
78,0.340407611,5.083279426,2.793561172,31,M,190,5.8,1.Sedentary
78,0.327478654,5.20115481,3.338741299,31,M,190,5.8,1.Sedentary
77,0.273849508,5.20115481,3.338741299,31,M,190,5.8,1.Sedentary
76,0.334496066,5.20115481,3.338741299,31,M,190,5.8,1.Sedentary
75,0.273686043,5.20115481,3.338741299,31,M,190,5.8,1.Sedentary
73,0.789576377,5.20115481,3.338741299,31,M,190,5.8,3.Moderate
70,0.327292682,5.20115481,3.338741299,31,M,190,5.8,1.Sedentary
68,0.301359112,5.20115481,3.338741299,31,M,190,5.8,1.Sedentary
69,0.473919574,5.20115481,3.338741299,31,M,190,5.8,1.Sedentary
70,0.325184079,5.20115481,3.338741299,31,M,190,5.8,1.Sedentary
70,0.358741094,8.227732107,5.983126036,31,M,190,5.8,1.Sedentary
71,0.223511668,12.54268517,9.753191988,31,M,190,5.8,1.Sedentary
72,0.156220152,12.54268517,9.753191988,31,M,190,5.8,1.Sedentary
71,0.183504535,12.54268517,9.753191988,31,M,190,5.8,1.Sedentary
71,1.098513232,12.54268517,9.753191988,31,M,190,5.8,1.Sedentary
70,0.748217494,12.54268517,9.753191988,31,M,190,5.8,2.Light
70,1.074530798,12.54268517,9.753191988,31,M,190,5.8,1.Sedentary
69,0.238624515,12.54268517,9.753191988,31,M,190,5.8,1.Sedentary
68,0.404877087,12.54268517,9.753191988,31,M,190,5.8,1.Sedentary
68,0.359471963,12.54268517,9.753191988,31,M,190,5.8,1.Sedentary
67,0.361780529,13.06507906,10.37913657,31,M,190,5.8,1.Sedentary
68,0.437121334,13.71322078,11.15575513,31,M,190,5.8,1.Sedentary
69,0.26344759,13.71322078,11.15575513,31,M,190,5.8,1.Sedentary
70,0.40883185,13.71322078,11.15575513,31,M,190,5.8,1.Sedentary
71,0.51594498,13.71322078,11.15575513,31,M,190,5.8,1.Sedentary
76,0.352978166,21.857236,17.37048686,31,M,190,5.8,1.Sedentary
81,0.287650327,21.857236,17.37048686,31,M,190,5.8,3.Moderate
79,0.323842288,21.857236,17.37048686,31,M,190,5.8,1.Sedentary
78,0.684472661,21.857236,17.37048686,31,M,190,5.8,1.Sedentary
76,0.813814105,25.16927728,19.57633079,31,M,190,5.8,2.Light
74,0.441470294,28.7270748,21.9458502,31,M,190,5.8,1.Sedentary
73,0.371521454,28.7270748,21.9458502,31,M,190,5.8,1.Sedentary
71,0.173950427,28.7270748,21.9458502,31,M,190,5.8,1.Sedentary
70,1.26750864,28.7270748,21.9458502,31,M,190,5.8,1.Sedentary
69,0.912615401,28.7270748,21.9458502,31,M,190,5.8,1.Sedentary
67,0.502277668,28.7270748,21.9458502,31,M,190,5.8,1.Sedentary
66,0.641728019,28.7270748,21.9458502,31,M,190,5.8,1.Sedentary
68,1.714003023,28.7270748,21.9458502,31,M,190,5.8,3.Moderate
69,0.703357196,8.234871962,6.669722389,31,M,190,5.8,1.Sedentary
70,0.297049981,6.422958052,5.319012137,31,M,190,5.8,1.Sedentary
72,0.675665503,6.422958052,5.319012137,31,M,190,5.8,1.Sedentary
72,0.869079915,6.422958052,5.319012137,31,M,190,5.8,1.Sedentary
73,0.302578391,6.422958052,5.319012137,31,M,190,5.8,2.Light
73,0.334055971,6.422958052,5.319012137,31,M,190,5.8,1.Sedentary
73,0.299355506,6.422958052,5.319012137,31,M,190,5.8,1.Sedentary
73,0.2341165,6.422958052,5.319012137,31,M,190,5.8,1.Sedentary
74,0.265545809,6.422958052,5.319012137,31,M,190,5.8,2.Light
74,1.13138122,6.422958052,5.319012137,31,M,190,5.8,1.Sedentary
74,1.319068473,25.48130134,18.63385305,31,M,190,5.8,2.Light
74,0.982651116,26.38964609,19.26845522,31,M,190,5.8,2.Light
75,0.846921175,26.38964609,19.26845522,31,M,190,5.8,2.Light
75,0.33054044,26.38964609,19.26845522,31,M,190,5.8,1.Sedentary
74,0.180008965,26.38964609,19.26845522,31,M,190,5.8,1.Sedentary
73,0.167996792,26.38964609,19.26845522,31,M,190,5.8,1.Sedentary
72,0.343885923,26.38964609,19.26845522,31,M,190,5.8,2.Light
71,0.702168692,26.38964609,19.26845522,31,M,190,5.8,3.Moderate
64,0.183006255,11.94399318,9.634474965,31,M,190,5.8,1.Sedentary
58,0.191655246,4.815362367,4.141211635,31,M,190,5.8,2.Light
59,1.599012086,32.80378432,27.95315649,31,M,190,5.8,1.Sedentary
60,1.304198323,57.30609298,48.41543231,31,M,190,5.8,1.Sedentary
61,0.295654019,7.940944644,6.035117853,31,M,190,5.8,1.Sedentary
62,0.210810549,8.919546774,5.149551671,31,M,190,5.8,1.Sedentary
64,0.373472295,23.2787374,13.68726441,31,M,190,5.8,1.Sedentary
65,0.386665079,5.801715831,4.003183924,31,M,190,5.8,3.Moderate
66,0.32612916,6.889083114,4.230364088,31,M,190,5.8,3.Moderate
67,0.616454979,5.430300409,4.16652139,31,M,190,5.8,1.Sedentary
68,1.121082934,27.56969959,21.15347852,31,M,190,5.8,1.Sedentary
69,0.264850475,2.86398159,2.474957424,31,M,190,5.8,2.Light
72,0.480118899,24.90162245,21.23807186,31,M,190,5.8,1.Sedentary
75,0.392532803,37.82102723,29.86055368,31,M,190,5.8,1.Sedentary
77,1.166479202,37.82102723,29.86055368,31,M,190,5.8,1.Sedentary
80,3.072566601,37.82102723,29.86055368,31,M,190,5.8,2.Light
83,1.77264354,37.82102723,29.86055368,31,M,190,5.8,1.Sedentary
80,1.521242493,37.82102723,29.86055368,31,M,190,5.8,1.Sedentary
78,0.550849862,37.82102723,29.86055368,31,M,190,5.8,1.Sedentary
76,0.2379034,37.82102723,29.86055368,31,M,190,5.8,1.Sedentary
73,0.484512508,37.82102723,29.86055368,31,M,190,5.8,2.Light
72,1.130742983,37.82102723,29.86055368,31,M,190,5.8,1.Sedentary
71,2.203691405,36.4942857,28.78869716,31,M,190,5.8,1.Sedentary
70,1.010211276,27.73662722,21.71350344,31,M,190,5.8,1.Sedentary
68,0.337015627,27.73662722,21.71350344,31,M,190,5.8,1.Sedentary
67,0.340131814,27.73662722,21.71350344,31,M,190,5.8,2.Light
66,0.340079179,27.73662722,21.71350344,31,M,190,5.8,1.Sedentary
65,0.52879033,27.73662722,21.71350344,31,M,190,5.8,1.Sedentary
63,1.372212549,27.73662722,21.71350344,31,M,190,5.8,1.Sedentary
62,2.048410204,27.73662722,21.71350344,31,M,190,5.8,1.Sedentary
60,1.423311443,27.73662722,21.71350344,31,M,190,5.8,1.Sedentary
59,1.118813066,27.6946831,21.68532498,31,M,190,5.8,1.Sedentary
57,0.260194105,23.56348232,18.90994519,31,M,190,5.8,1.Sedentary
66,0.317695071,23.56348232,18.90994519,31,M,190,5.8,1.Sedentary
64,0.3399786,9.840930407,7.539827742,31,M,190,5.8,1.Sedentary
63,0.339973325,9.840930407,7.539827742,31,M,190,5.8,2.Light
61,0.283414725,9.840930407,7.539827742,31,M,190,5.8,2.Light
68,0.331376172,9.840930407,7.539827742,31,M,190,5.8,2.Light
75,1.010235073,9.840930407,7.539827742,31,M,190,5.8,1.Sedentary
74,1.416773051,9.840930407,7.539827742,31,M,190,5.8,1.Sedentary
73,0.799892212,17.07809367,12.98028347,31,M,190,5.8,1.Sedentary
72,0.555272556,24.76139121,18.7561156,31,M,190,5.8,1.Sedentary
71,0.70032549,24.76139121,18.7561156,31,M,190,5.8,1.Sedentary
70,0.830257053,24.76139121,18.7561156,31,M,190,5.8,1.Sedentary
69,1.322635296,24.76139121,18.7561156,31,M,190,5.8,1.Sedentary
68,0.673558377,24.76139121,18.7561156,31,M,190,5.8,1.Sedentary
67,2.321553922,24.76139121,18.7561156,31,M,190,5.8,1.Sedentary
66,0.66005348,24.76139121,18.7561156,31,M,190,5.8,1.Sedentary
65,0.138243192,8.659759109,6.559544314,31,M,190,5.8,1.Sedentary
64,0,3.303652073,1.695874731,31,M,190,5.8,1.Sedentary
64,0,3.303652073,1.695874731,31,M,190,5.8,1.Sedentary
63,0.141351011,3.303652073,1.695874731,31,M,190,5.8,1.Sedentary
62,0.175506067,11,9.65,31,M,190,5.8,3.Moderate
61,0.084879206,0,0,31,M,190,5.8,1.Sedentary
60,0.17780633,0,0,31,M,190,5.8,1.Sedentary
60,0.234153003,0,0,31,M,190,5.8,1.Sedentary
59,0.227636937,0,0,31,M,190,5.8,1.Sedentary
58,0.080265436,0,0,31,M,190,5.8,1.Sedentary
58,0.016597551,0,0,31,M,190,5.8,1.Sedentary
57,0.124428378,0,0,31,M,190,5.8,1.Sedentary
57,0.197820155,0,0,31,M,190,5.8,1.Sedentary
56,0.169589655,0,0,31,M,190,5.8,1.Sedentary
56,0.112759447,0,0,31,M,190,5.8,1.Sedentary
56,0.126385985,0,0,31,M,190,5.8,1.Sedentary
57,0.328249141,0.53725916,0.417910874,31,M,190,5.8,1.Sedentary
58,0.180984139,4.03549235,3.139036538,31,M,190,5.8,1.Sedentary
58,0.072867743,4.03549235,3.139036538,31,M,190,5.8,2.Light
58,0.202153639,4.03549235,3.139036538,31,M,190,5.8,1.Sedentary
59,0.378129498,4.03549235,3.139036538,31,M,190,5.8,1.Sedentary
59,0.542391126,4.03549235,3.139036538,31,M,190,5.8,2.Light
59,1.096750269,4.03549235,3.139036538,31,M,190,5.8,1.Sedentary
59,0.323273609,3.249786741,2.52786982,31,M,190,5.8,1.Sedentary
58,0.224607622,0,0,31,M,190,5.8,1.Sedentary
58,0.14254826,0,0,31,M,190,5.8,1.Sedentary
58,0.22339238,0.677627193,0.488644498,31,M,190,5.8,1.Sedentary
58,0.185575602,0.903040437,0.651192493,31,M,190,5.8,1.Sedentary
58,0.154469323,0.903040437,0.651192493,31,M,190,5.8,1.Sedentary
59,0.171815172,0.903040437,0.651192493,31,M,190,5.8,1.Sedentary
60,0.234613316,0.903040437,0.651192493,31,M,190,5.8,3.Moderate
61,0.00983392,0.903040437,0.651192493,31,M,190,5.8,2.Light
61,0.154583925,0.903040437,0.651192493,31,M,190,5.8,2.Light
60,0.169712498,0.903040437,0.651192493,31,M,190,5.8,1.Sedentary
60,0.307985072,0.903040437,0.651192493,31,M,190,5.8,1.Sedentary
60,0.919367854,0.903040437,0.651192493,31,M,190,5.8,1.Sedentary
60,0.437181882,17.09364328,13.39701226,31,M,190,5.8,1.Sedentary
60,0.26146805,21.5529236,16.9075167,31,M,190,5.8,1.Sedentary
60,1.022850756,21.5529236,16.9075167,31,M,190,5.8,1.Sedentary
60,0.78001008,21.5529236,16.9075167,31,M,190,5.8,1.Sedentary
59,0.901528196,21.5529236,16.9075167,31,M,190,5.8,1.Sedentary
59,0.337157872,21.5529236,16.9075167,31,M,190,5.8,1.Sedentary
59,0.516009912,21.5529236,16.9075167,31,M,190,5.8,1.Sedentary
59,0.160583844,21.5529236,16.9075167,31,M,190,5.8,1.Sedentary
58,0.246068149,21.5529236,16.9075167,31,M,190,5.8,1.Sedentary
58,0.504111831,21.5529236,16.9075167,31,M,190,5.8,1.Sedentary
58,0.325451064,17.46949842,13.1108498,31,M,190,5.8,1.Sedentary
57,0.129905957,5.655554764,4.185110525,31,M,190,5.8,1.Sedentary
57,0.302486423,0,0,31,M,190,5.8,1.Sedentary
57,0.249429074,0,0,31,M,190,5.8,1.Sedentary
57,0.2360437,0,0,31,M,190,5.8,1.Sedentary
57,0.266410477,0,0,31,M,190,5.8,1.Sedentary
57,0.259077365,0,0,31,M,190,5.8,1.Sedentary
57,0.254717472,0,0,31,M,190,5.8,1.Sedentary
56,0.205991544,0.558192322,0.48562732,31,M,190,5.8,1.Sedentary
56,0.261268565,0.903719486,0.786235953,31,M,190,5.8,1.Sedentary
57,0.255314101,0.903719486,0.786235953,31,M,190,5.8,1.Sedentary
58,0.211786295,0.903719486,0.786235953,31,M,190,5.8,1.Sedentary
59,0.304832676,0.903719486,0.786235953,31,M,190,5.8,1.Sedentary
60,0.356366017,0.903719486,0.786235953,31,M,190,5.8,1.Sedentary
61,0.403818959,0.903719486,0.786235953,31,M,190,5.8,1.Sedentary
62,0.286785615,0.019490763,0.016956964,31,M,190,5.8,1.Sedentary
61,0.200723431,0,0,31,M,190,5.8,1.Sedentary
60,0.26195288,0,0,31,M,190,5.8,1.Sedentary
59,0.246218895,0,0,31,M,190,5.8,2.Light
58,0.285179548,0,0,31,M,190,5.8,1.Sedentary
57,0.313601442,0,0,31,M,190,5.8,1.Sedentary
56,0.255706891,0,0,31,M,190,5.8,1.Sedentary
56,0.143470971,0,0,31,M,190,5.8,1.Sedentary
56,0.209358813,0,0,31,M,190,5.8,1.Sedentary
55,0.265615238,0,0,31,M,190,5.8,1.Sedentary
55,0.228768485,0,0,31,M,190,5.8,1.Sedentary
55,0.222914174,0,0,31,M,190,5.8,3.Moderate
55,0.279993253,0,0,31,M,190,5.8,1.Sedentary
55,0.23437562,0.163775684,0.145760358,31,M,190,5.8,1.Sedentary
56,0.144980552,0.479569293,0.426816671,31,M,190,5.8,1.Sedentary
56,0.263489317,0.479569293,0.426816671,31,M,190,5.8,1.Sedentary
56,0.309348384,0.479569293,0.426816671,31,M,190,5.8,1.Sedentary
63,0.291659271,0.479569293,0.426816671,31,M,190,5.8,1.Sedentary
70,0.258044884,0.479569293,0.426816671,31,M,190,5.8,1.Sedentary
77,0.193352218,1.036094304,0.887432937,31,M,190,5.8,1.Sedentary
84,0.249735172,6.958883772,5.789518401,31,M,190,5.8,3.Moderate
91,0.188761487,6.958883772,5.789518401,31,M,190,5.8,1.Sedentary
98,0.339825812,6.958883772,5.789518401,31,M,190,5.8,1.Sedentary
102,0.341341956,6.958883772,5.789518401,31,M,190,5.8,1.Sedentary
105,0.292930282,6.958883772,5.789518401,31,M,190,5.8,1.Sedentary
102,0.468492314,6.958883772,5.789518401,31,M,190,5.8,2.Light
98,0.547976136,6.958883772,5.789518401,31,M,190,5.8,1.Sedentary
95,0.674523252,1.69009714,1.406094542,31,M,190,5.8,1.Sedentary
92,0.292505732,0,0,31,M,190,5.8,1.Sedentary
89,0.290982173,0,0,31,M,190,5.8,1.Sedentary
85,0.292816444,0,0,31,M,190,5.8,2.Light
82,0.27000829,0.739944755,0.635214112,31,M,190,5.8,1.Sedentary
78,0.247914652,3.748100424,3.217600056,31,M,190,5.8,1.Sedentary
74,0.2792759,3.748100424,3.217600056,31,M,190,5.8,1.Sedentary
70,0.304480594,3.748100424,3.217600056,31,M,190,5.8,1.Sedentary
66,0.267419959,3.748100424,3.217600056,31,M,190,5.8,1.Sedentary
62,0.256771161,3.748100424,3.217600056,31,M,190,5.8,1.Sedentary
62,0.287424843,3.748100424,3.217600056,31,M,190,5.8,1.Sedentary
62,0.03924612,2.7714527,2.379185549,31,M,190,5.8,1.Sedentary
62,0.073573461,0,0,31,M,190,5.8,1.Sedentary
61,0.344350253,0,0,31,M,190,5.8,1.Sedentary
60,0.324172244,0,0,31,M,190,5.8,1.Sedentary
59,0.209266287,0,0,31,M,190,5.8,1.Sedentary
58,0.059569589,0,0,31,M,190,5.8,1.Sedentary
57,0.23676182,0,0,31,M,190,5.8,1.Sedentary
58,0.167909963,0,0,31,M,190,5.8,1.Sedentary
59,0.23543421,0,0,31,M,190,5.8,1.Sedentary
60,0.275068076,0,0,31,M,190,5.8,1.Sedentary
60,0.264077183,0.196391376,0.163148542,31,M,190,5.8,1.Sedentary
61,0.262183326,4.479438459,3.72121155,31,M,190,5.8,1.Sedentary
62,0.279705822,4.479438459,3.72121155,31,M,190,5.8,1.Sedentary
61,0.293701687,4.479438459,3.72121155,31,M,190,5.8,1.Sedentary
60,0.275100472,4.479438459,3.72121155,31,M,190,5.8,3.Moderate
59,0.227186109,4.479438459,3.72121155,31,M,190,5.8,1.Sedentary
58,0.188731474,4.479438459,3.72121155,31,M,190,5.8,1.Sedentary
59,0.169041802,4.479438459,3.72121155,31,M,190,5.8,3.Moderate
60,0.106910868,4.479438459,3.72121155,31,M,190,5.8,1.Sedentary
62,0.662822988,4.479438459,3.72121155,31,M,190,5.8,1.Sedentary
63,0.437418636,2.805525377,2.382409685,31,M,190,5.8,1.Sedentary
62,0.304867928,2.600558085,2.218476087,31,M,190,5.8,1.Sedentary
62,0.337048377,2.600558085,2.218476087,31,M,190,5.8,1.Sedentary
61,0.263485343,2.600558085,2.218476087,31,M,190,5.8,1.Sedentary
60,0.139778187,2.600558085,2.218476087,31,M,190,5.8,1.Sedentary
59,0.194723674,2.600558085,2.218476087,31,M,190,5.8,1.Sedentary
59,0.28342754,2.600558085,2.218476087,31,M,190,5.8,1.Sedentary
58,0.182923858,2.600558085,2.218476087,31,M,190,5.8,1.Sedentary
58,0.111802884,2.600558085,2.218476087,31,M,190,5.8,1.Sedentary
58,0.085642985,2.600558085,2.218476087,31,M,190,5.8,1.Sedentary
57,0.09195813,17.77388697,14.49227013,31,M,190,5.8,1.Sedentary
57,0.317061472,19.59090433,15.96206605,31,M,190,5.8,1.Sedentary
57,0.505724451,19.59090433,15.96206605,31,M,190,5.8,1.Sedentary
58,0.451989119,8.322418728,6.780850705,31,M,190,5.8,1.Sedentary
59,0.186828069,2.51202394,2.090440783,31,M,190,5.8,1.Sedentary
60,0.348259912,3.464897752,2.883397509,31,M,190,5.8,1.Sedentary
61,0.357496823,3.464897752,2.883397509,31,M,190,5.8,1.Sedentary
60,0.301795233,3.464897752,2.883397509,31,M,190,5.8,1.Sedentary
59,0.33042056,3.464897752,2.883397509,31,M,190,5.8,1.Sedentary
58,0.637303725,3.464897752,2.883397509,31,M,190,5.8,1.Sedentary
57,0.8534781,3.911650521,3.1979568,31,M,190,5.8,1.Sedentary
56,0.549229637,8.600594438,6.499449202,31,M,190,5.8,1.Sedentary
55,0.22260097,8.600594438,6.499449202,31,M,190,5.8,1.Sedentary
54,0.335307352,8.600594438,6.499449202,31,M,190,5.8,1.Sedentary
64,0.669275195,8.600594438,6.499449202,31,M,190,5.8,1.Sedentary
73,0.471464424,8.600594438,6.499449202,31,M,190,5.8,1.Sedentary
71,0.555145504,27.37906671,21.73867797,31,M,190,5.8,1.Sedentary
70,0.656018134,27.37906671,21.73867797,31,M,190,5.8,1.Sedentary
68,0.452364046,25.33288279,20.41367319,31,M,190,5.8,1.Sedentary
66,0.666803374,14.1360647,13.16318247,31,M,190,5.8,1.Sedentary
65,2.174318668,14.1360647,13.16318247,31,M,190,5.8,1.Sedentary
63,2.208486104,14.1360647,13.16318247,31,M,190,5.8,1.Sedentary
61,0,14.1360647,13.16318247,31,M,190,5.8,1.Sedentary
60,0.010772719,14.1360647,13.16318247,31,M,190,5.8,1.Sedentary
58,0.269054465,14.1360647,13.16318247,31,M,190,5.8,1.Sedentary
57,0,14.43084893,11.50759983,31,M,190,5.8,1.Sedentary
56,0.115,14.43084893,11.50759983,31,M,190,5.8,1.Sedentary
54,0,13.18916613,10.55792844,31,M,190,5.8,1.Sedentary
53,0.201593712,8.265597917,6.792255073,31,M,190,5.8,1.Sedentary
52,0.94714748,8.265597917,6.792255073,31,M,190,5.8,1.Sedentary
53,0.516208333,8.265597917,6.792255073,31,M,190,5.8,1.Sedentary
54,0.276751325,8.265597917,6.792255073,31,M,190,5.8,1.Sedentary
